RestaurantName,DiningRating,DeliveryRating,DiningVotes,DeliveryVotes,Cuisine,PlaceName,ItemName,BestSeller,Votes,Prices,Total_rating
Burger King,4.1,4.1,253,0,Fast Food,"The Next Galleria Mall, Hyderabad",Crunchy Chicken Taco,BESTSELLER,127,110.0,8.2
Burger King,4.1,4.1,253,0,Fast Food,"The Next Galleria Mall, Hyderabad",Crispy Veg Burger,BESTSELLER,173,70.0,8.2
Burger King,4.1,4.1,253,0,Fast Food,"The Next Galleria Mall, Hyderabad",Fiery Chicken Burger,BESTSELLER,51,199.0,8.2
Burger King,4.1,4.1,253,0,Fast Food,"The Next Galleria Mall, Hyderabad",Crispy Chicken Double Patty + Crispy Chicken Double Patty,BESTSELLER,77,258.0,8.2
Burger King,4.1,4.1,253,0,Fast Food,"The Next Galleria Mall, Hyderabad",6 Crispy Chicken,BESTSELLER,14,450.0,8.2
Burger King,4.1,4.1,253,0,Fast Food,"The Next Galleria Mall, Hyderabad",Crispy Chicken Combo,BESTSELLER,77,239.0,8.2
Burger King,4.1,4.1,253,0,Fast Food,"The Next Galleria Mall, Hyderabad",Chicken Fries - 5 Pcs,BESTSELLER,126,79.0,8.2
Burger King,4.1,4.1,253,0,Fast Food,"The Next Galleria Mall, Hyderabad",Medium Fries,BESTSELLER,180,105.0,8.2
Papadams Blue,4.0,3.9,625,0,Desserts,"Kothapet, Hyderabad",Special Veg Biryani,BESTSELLER,75,255.0,7.9
Papadams Blue,4.0,3.9,625,0,Desserts,"Kothapet, Hyderabad",Special Chicken Biryani,BESTSELLER,78,335.0,7.9
Papadams Blue,4.0,3.9,625,0,Desserts,"Kothapet, Hyderabad",Mutton Biryani,BESTSELLER,38,345.0,7.9
Papadams Blue,4.0,3.9,625,0,Desserts,"Kothapet, Hyderabad",Paneer Biryani,BESTSELLER,32,310.0,7.9
Papadams Blue,4.0,3.9,625,0,Desserts,"Kothapet, Hyderabad",Veg Manchurian,BESTSELLER,26,273.0,7.9
Papadams Blue,4.0,3.9,625,0,Desserts,"Kothapet, Hyderabad",Chicken Drumsticks,BESTSELLER,8,330.0,7.9
Papadams Blue,4.0,3.9,625,0,Desserts,"Kothapet, Hyderabad",Chicken Biryani,BESTSELLER,60,295.0,7.9
Papadams Blue,4.0,3.9,625,0,Desserts,"Kothapet, Hyderabad",Crispy Corn,BESTSELLER,15,260.0,7.9
Papadams Blue,4.0,3.9,625,0,Desserts,"Kothapet, Hyderabad",Chicken 65,BESTSELLER,16,330.0,7.9
Papadams Blue,4.0,3.9,625,0,Desserts,"Kothapet, Hyderabad",Apollo Fish,BESTSELLER,5,410.0,7.9
Papadams Blue,4.0,3.9,625,0,Desserts,"Kothapet, Hyderabad",Veg Fried Rice,BESTSELLER,21,240.0,7.9
Papadams Blue,4.0,3.9,625,0,Desserts,"Kothapet, Hyderabad",Chicken Fried Rice,BESTSELLER,7,290.0,7.9
Papadams Blue,4.0,3.9,625,0,Desserts,"Kothapet, Hyderabad",Egg Biryani,BESTSELLER,15,263.0,7.9
Papadams Blue,4.0,3.9,625,0,Desserts,"Kothapet, Hyderabad",Sambar Rice,BESTSELLER,14,236.0,7.9
Papadams Blue,4.0,3.9,625,0,Desserts,"Kothapet, Hyderabad",Crispy Corn,BESTSELLER,15,260.0,7.9
Papadams Blue,4.0,3.9,625,0,Desserts,"Kothapet, Hyderabad",Veg Manchurian,BESTSELLER,26,273.0,7.9
Papadams Blue,4.0,3.9,625,0,Desserts,"Kothapet, Hyderabad",Chicken 65,BESTSELLER,16,330.0,7.9
Papadams Blue,4.0,3.9,625,0,Desserts,"Kothapet, Hyderabad",Chicken Drumsticks,BESTSELLER,8,330.0,7.9
Papadams Blue,4.0,3.9,625,0,Desserts,"Kothapet, Hyderabad",Apollo Fish,BESTSELLER,5,410.0,7.9
Papadams Blue,4.0,3.9,625,0,Desserts,"Kothapet, Hyderabad",Chicken Fried Rice,BESTSELLER,7,290.0,7.9
Papadams Blue,4.0,3.9,625,0,Desserts,"Kothapet, Hyderabad",Veg Fried Rice,BESTSELLER,21,240.0,7.9
Papadams Blue,4.0,3.9,625,0,Desserts,"Kothapet, Hyderabad",Sambar Rice,BESTSELLER,14,236.0,7.9
Papadams Blue,4.0,3.9,625,0,Desserts,"Kothapet, Hyderabad",Paneer Biryani,BESTSELLER,32,310.0,7.9
Papadams Blue,4.0,3.9,625,0,Desserts,"Kothapet, Hyderabad",Special Veg Biryani,BESTSELLER,75,255.0,7.9
Papadams Blue,4.0,3.9,625,0,Desserts,"Kothapet, Hyderabad",Veg Biryani,BESTSELLER,25,230.0,7.9
Papadams Blue,4.0,3.9,625,0,Desserts,"Kothapet, Hyderabad",Egg Biryani,BESTSELLER,15,263.0,7.9
Papadams Blue,4.0,3.9,625,0,Desserts,"Kothapet, Hyderabad",Chicken Biryani,BESTSELLER,60,295.0,7.9
Papadams Blue,4.0,3.9,625,0,Desserts,"Kothapet, Hyderabad",Mutton Biryani,BESTSELLER,38,345.0,7.9
Papadams Blue,4.0,3.9,625,0,Desserts,"Kothapet, Hyderabad",Special Chicken Biryani,BESTSELLER,78,335.0,7.9
Ovenstory Pizza,3.822264031240087,4.1,0,0,Fast Food,"Abids, Hyderabad",Margherita Semizza (Half Pizza),BESTSELLER,182,169.0,7.922264031240086
Ovenstory Pizza,3.822264031240087,4.1,0,0,Fast Food,"Abids, Hyderabad",Bbq Chicken Semizza (Half Pizza),BESTSELLER,27,329.0,7.922264031240086
Ovenstory Pizza,3.822264031240087,4.1,0,0,Fast Food,"Abids, Hyderabad",Bbq Chicken Pizza (Medium Pizza),BESTSELLER,5,499.0,7.922264031240086
Ovenstory Pizza,3.822264031240087,4.1,0,0,Fast Food,"Abids, Hyderabad",Tandoori Paneer Tikka Semizza (Half Pizza),BESTSELLER,37,279.0,7.922264031240086
Ovenstory Pizza,3.822264031240087,4.1,0,0,Fast Food,"Abids, Hyderabad",Double Cheese Margherita Semizza (Half Pizza),BESTSELLER,44,239.0,7.922264031240086
Ovenstory Pizza,3.822264031240087,4.1,0,0,Fast Food,"Abids, Hyderabad",Double Chicken Feast Pizza (Medium Pizza),BESTSELLER,0,550.0,7.922264031240086
Ovenstory Pizza,3.822264031240087,4.1,0,0,Fast Food,"Abids, Hyderabad",Plain Herbed Garlic Bread (with Free Cheese Dip).,BESTSELLER,28,119.0,7.922264031240086
Ovenstory Pizza,3.822264031240087,4.1,0,0,Fast Food,"Abids, Hyderabad",Meatburst Mac N Cheese Pasta,BESTSELLER,6,399.0,7.922264031240086
Ovenstory Pizza,3.822264031240087,4.1,0,0,Fast Food,"Abids, Hyderabad",Chicken Tikka Cheese Burst Pizza (Medium Pizza),BESTSELLER,0,449.0,7.922264031240086
Ovenstory Pizza,3.822264031240087,4.1,0,0,Fast Food,"Abids, Hyderabad",Chicken Kheema Lasagne,BESTSELLER,9,349.0,7.922264031240086
Ovenstory Pizza,3.822264031240087,4.1,0,0,Fast Food,"Abids, Hyderabad",Bbq Chicken Pizza (Medium Pizza),BESTSELLER,5,499.0,7.922264031240086
Ovenstory Pizza,3.822264031240087,4.1,0,0,Fast Food,"Abids, Hyderabad",Double Chicken Feast Pizza (Medium Pizza),BESTSELLER,0,550.0,7.922264031240086
Ovenstory Pizza,3.822264031240087,4.1,0,0,Fast Food,"Abids, Hyderabad",Maharaja Veg Pizza (Medium Pizza),BESTSELLER,0,580.0,7.922264031240086
Ovenstory Pizza,3.822264031240087,4.1,0,0,Fast Food,"Abids, Hyderabad",Margherita Semizza (Half Pizza),BESTSELLER,182,169.0,7.922264031240086
Ovenstory Pizza,3.822264031240087,4.1,0,0,Fast Food,"Abids, Hyderabad",Tandoori Paneer Tikka Semizza (Half Pizza),BESTSELLER,37,279.0,7.922264031240086
Ovenstory Pizza,3.822264031240087,4.1,0,0,Fast Food,"Abids, Hyderabad",Double Cheese Margherita Semizza (Half Pizza),BESTSELLER,44,239.0,7.922264031240086
Ovenstory Pizza,3.822264031240087,4.1,0,0,Fast Food,"Abids, Hyderabad",Bbq Chicken Semizza (Half Pizza),BESTSELLER,27,329.0,7.922264031240086
Ovenstory Pizza,3.822264031240087,4.1,0,0,Fast Food,"Abids, Hyderabad",Chicken Tikka Semizza (Half Pizza),BESTSELLER,0,269.0,7.922264031240086
Ovenstory Pizza,3.822264031240087,4.1,0,0,Fast Food,"Abids, Hyderabad",Chicken Tikka Cheese Burst Pizza (Medium Pizza),BESTSELLER,0,449.0,7.922264031240086
Ovenstory Pizza,3.822264031240087,4.1,0,0,Fast Food,"Abids, Hyderabad",Plain Herbed Garlic Bread (with Free Cheese Dip).,BESTSELLER,28,119.0,7.922264031240086
Ovenstory Pizza,3.822264031240087,4.1,0,0,Fast Food,"Abids, Hyderabad",Chicken Kheema Lasagne,BESTSELLER,9,349.0,7.922264031240086
Ovenstory Pizza,3.822264031240087,4.1,0,0,Fast Food,"Abids, Hyderabad",Amritsari Paneer Tikka Lasagne,BESTSELLER,0,299.0,7.922264031240086
Ovenstory Pizza,3.822264031240087,4.1,0,0,Fast Food,"Abids, Hyderabad",Meatburst Mac N Cheese Pasta,BESTSELLER,6,399.0,7.922264031240086
Italian Pizzeria,4.0,3.5,325,0,Shake,"Mehdipatnam, Hyderabad",Chicken Penne Alfredo Pasta,MUST TRY,89,210.0,7.5
Italian Pizzeria,4.0,3.5,325,0,Shake,"Mehdipatnam, Hyderabad",Veg Penne in Alfredo Pasta,MUST TRY,15,190.0,7.5
Italian Pizzeria,4.0,3.5,325,0,Shake,"Mehdipatnam, Hyderabad",Veg Exotica Pizza,BESTSELLER,26,230.0,7.5
Italian Pizzeria,4.0,3.5,325,0,Shake,"Mehdipatnam, Hyderabad",Chicken Mixed Sauce Pasta,BESTSELLER,12,230.0,7.5
Italian Pizzeria,4.0,3.5,325,0,Shake,"Mehdipatnam, Hyderabad",Italian Barbecue Chicken Pizza,BESTSELLER,14,270.0,7.5
Italian Pizzeria,4.0,3.5,325,0,Shake,"Mehdipatnam, Hyderabad",Chicken Exotica Pizza,BESTSELLER,14,260.0,7.5
Italian Pizzeria,4.0,3.5,325,0,Shake,"Mehdipatnam, Hyderabad",Italian Chicken Pizza,BESTSELLER,84,240.0,7.5
Italian Pizzeria,4.0,3.5,325,0,Shake,"Mehdipatnam, Hyderabad",Veg Penne in Arrabiata Pasta,MUST TRY,0,190.0,7.5
Italian Pizzeria,4.0,3.5,325,0,Shake,"Mehdipatnam, Hyderabad",Macaroni Cheese and Chicken Baked Pasta,BESTSELLER,9,200.0,7.5
Italian Pizzeria,4.0,3.5,325,0,Shake,"Mehdipatnam, Hyderabad",Veg Pasta in Cream Sauce,MUST TRY,5,170.0,7.5
Italian Pizzeria,4.0,3.5,325,0,Shake,"Mehdipatnam, Hyderabad",Cheese Garlic Bread with Herbs,BESTSELLER,11,110.0,7.5
Italian Pizzeria,4.0,3.5,325,0,Shake,"Mehdipatnam, Hyderabad",Veg Pasta Quattro Formaggi,MUST TRY,0,220.0,7.5
Italian Pizzeria,4.0,3.5,325,0,Shake,"Mehdipatnam, Hyderabad",Veg Mixed Pasta in Sauce,MUST TRY,0,200.0,7.5
Italian Pizzeria,4.0,3.5,325,0,Shake,"Mehdipatnam, Hyderabad",Crea il Tuo Pizza,MUST TRY,0,220.0,7.5
Italian Pizzeria,4.0,3.5,325,0,Shake,"Mehdipatnam, Hyderabad",Chicken Cream Sauce Pasta,MUST TRY,0,200.0,7.5
Italian Pizzeria,4.0,3.5,325,0,Shake,"Mehdipatnam, Hyderabad",Macaroni Cheese Veg Baked Pasta,MUST TRY,0,180.0,7.5
Italian Pizzeria,4.0,3.5,325,0,Shake,"Mehdipatnam, Hyderabad",Margherita Pizza,BESTSELLER,37,200.0,7.5
Italian Pizzeria,4.0,3.5,325,0,Shake,"Mehdipatnam, Hyderabad",Veg Exotica Pizza,BESTSELLER,26,230.0,7.5
Italian Pizzeria,4.0,3.5,325,0,Shake,"Mehdipatnam, Hyderabad",Italian Chicken Pizza,BESTSELLER,84,240.0,7.5
Italian Pizzeria,4.0,3.5,325,0,Shake,"Mehdipatnam, Hyderabad",Chicken Exotica Pizza,BESTSELLER,14,260.0,7.5
Italian Pizzeria,4.0,3.5,325,0,Shake,"Mehdipatnam, Hyderabad",Italian Barbecue Chicken Pizza,BESTSELLER,14,270.0,7.5
Italian Pizzeria,4.0,3.5,325,0,Shake,"Mehdipatnam, Hyderabad",Lamb Pepperoni Pizza,BESTSELLER,6,270.0,7.5
Italian Pizzeria,4.0,3.5,325,0,Shake,"Mehdipatnam, Hyderabad",Meat and Chicken Overload Pizza,BESTSELLER,8,300.0,7.5
Italian Pizzeria,4.0,3.5,325,0,Shake,"Mehdipatnam, Hyderabad",Veg Penne in Alfredo Pasta,BESTSELLER,15,190.0,7.5
Italian Pizzeria,4.0,3.5,325,0,Shake,"Mehdipatnam, Hyderabad",Chicken Penne Alfredo Pasta,BESTSELLER,89,210.0,7.5
Italian Pizzeria,4.0,3.5,325,0,Shake,"Mehdipatnam, Hyderabad",Chicken Mixed Sauce Pasta,BESTSELLER,12,230.0,7.5
Italian Pizzeria,4.0,3.5,325,0,Shake,"Mehdipatnam, Hyderabad",Macaroni Cheese and Chicken Baked Pasta,BESTSELLER,9,200.0,7.5
Italian Pizzeria,4.0,3.5,325,0,Shake,"Mehdipatnam, Hyderabad",Cheese Garlic Bread with Herbs,BESTSELLER,11,110.0,7.5
Al Rabea Mandi House,3.822264031240087,4.3,1,198,Mandi,"Charminar, Hyderabad",Chicken Mandi,MUST TRY,146,300.0,8.122264031240087
Al Rabea Mandi House,3.822264031240087,4.3,1,198,Mandi,"Charminar, Hyderabad",Chicken Faham Mandi,BESTSELLER,33,350.0,8.122264031240087
Al Rabea Mandi House,3.822264031240087,4.3,1,198,Mandi,"Charminar, Hyderabad",Prawns Mandi,MUST TRY,0,440.0,8.122264031240087
Al Rabea Mandi House,3.822264031240087,4.3,1,198,Mandi,"Charminar, Hyderabad",Batair Mandi,MUST TRY,9,300.0,8.122264031240087
Al Rabea Mandi House,3.822264031240087,4.3,1,198,Mandi,"Charminar, Hyderabad",Mutton Mandi,MUST TRY,0,500.0,8.122264031240087
Al Rabea Mandi House,3.822264031240087,4.3,1,198,Mandi,"Charminar, Hyderabad",Fish Mandi,MUST TRY,0,450.0,8.122264031240087
Al Rabea Mandi House,3.822264031240087,4.3,1,198,Mandi,"Charminar, Hyderabad",Chicken Mandi,BESTSELLER,146,300.0,8.122264031240087
Al Rabea Mandi House,3.822264031240087,4.3,1,198,Mandi,"Charminar, Hyderabad",Chicken Faham Mandi,BESTSELLER,33,350.0,8.122264031240087
Al Rabea Mandi House,3.822264031240087,4.3,1,198,Mandi,"Charminar, Hyderabad",Mutton Mandi,BESTSELLER,0,500.0,8.122264031240087
Al Rabea Mandi House,3.822264031240087,4.3,1,198,Mandi,"Charminar, Hyderabad",Batair Mandi,CHEF'S SPECIAL,9,300.0,8.122264031240087
Govind Dosa,4.4,3.5,997,0,South Indian,"Charminar, Hyderabad",Govind Dosa,MUST TRY,205,75.0,7.9
Govind Dosa,4.4,3.5,997,0,South Indian,"Charminar, Hyderabad",Pizza Dosa,MUST TRY,54,135.0,7.9
Govind Dosa,4.4,3.5,997,0,South Indian,"Charminar, Hyderabad",Butter Dosa,BESTSELLER,119,75.0,7.9
Govind Dosa,4.4,3.5,997,0,South Indian,"Charminar, Hyderabad",Onion Dosa,BESTSELLER,56,60.0,7.9
Govind Dosa,4.4,3.5,997,0,South Indian,"Charminar, Hyderabad",Paneer Cheese Dosa,BESTSELLER,35,110.0,7.9
Govind Dosa,4.4,3.5,997,0,South Indian,"Charminar, Hyderabad",Butter Idly,BESTSELLER,26,70.0,7.9
Govind Dosa,4.4,3.5,997,0,South Indian,"Charminar, Hyderabad",Tawa Wada,MUST TRY,37,75.0,7.9
Govind Dosa,4.4,3.5,997,0,South Indian,"Charminar, Hyderabad",Tawa Idly,MUST TRY,81,70.0,7.9
Govind Dosa,4.4,3.5,997,0,South Indian,"Charminar, Hyderabad",Shezwan Cheese Dosa,MUST TRY,0,130.0,7.9
Govind Dosa,4.4,3.5,997,0,South Indian,"Charminar, Hyderabad",Cheese Burst Dosa,CHEF'S SPECIAL,19,130.0,7.9
Govind Dosa,4.4,3.5,997,0,South Indian,"Charminar, Hyderabad",Paneer Dosa,BESTSELLER,41,90.0,7.9
Govind Dosa,4.4,3.5,997,0,South Indian,"Charminar, Hyderabad",Cheese Idly,MUST TRY,0,90.0,7.9
Govind Dosa,4.4,3.5,997,0,South Indian,"Charminar, Hyderabad",Idly 65,MUST TRY,17,90.0,7.9
Govind Dosa,4.4,3.5,997,0,South Indian,"Charminar, Hyderabad",Spot Idly,MUST TRY,9,110.0,7.9
Govind Dosa,4.4,3.5,997,0,South Indian,"Charminar, Hyderabad",Cream Cheese Dosa,MUST TRY,0,130.0,7.9
Govind Dosa,4.4,3.5,997,0,South Indian,"Charminar, Hyderabad",Cheese Burst Dosa,CHEF'S SPECIAL,19,130.0,7.9
Govind Dosa,4.4,3.5,997,0,South Indian,"Charminar, Hyderabad",Shezwan Cheese Dosa,BESTSELLER,0,130.0,7.9
Govind Dosa,4.4,3.5,997,0,South Indian,"Charminar, Hyderabad",Onion Dosa,BESTSELLER,56,60.0,7.9
Govind Dosa,4.4,3.5,997,0,South Indian,"Charminar, Hyderabad",Butter Dosa,BESTSELLER,119,75.0,7.9
Govind Dosa,4.4,3.5,997,0,South Indian,"Charminar, Hyderabad",Paneer Dosa,BESTSELLER,41,90.0,7.9
Govind Dosa,4.4,3.5,997,0,South Indian,"Charminar, Hyderabad",Pizza Dosa,BESTSELLER,54,135.0,7.9
Govind Dosa,4.4,3.5,997,0,South Indian,"Charminar, Hyderabad",Paneer Cheese Dosa,BESTSELLER,35,110.0,7.9
Govind Dosa,4.4,3.5,997,0,South Indian,"Charminar, Hyderabad",Butter Idly,BESTSELLER,26,70.0,7.9
Govind Dosa,4.4,3.5,997,0,South Indian,"Charminar, Hyderabad",Spot Idly,BESTSELLER,9,110.0,7.9
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,0,Kebab,"Yousufguda, Hyderabad",Chicken 65,MUST TRY,81,259.0,7.6
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,0,Kebab,"Yousufguda, Hyderabad",Chicken Soft Noodles,MUST TRY,70,159.0,7.6
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,0,Kebab,"Yousufguda, Hyderabad",Haryali Tangdi,MUST TRY,73,129.0,7.6
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,0,Kebab,"Yousufguda, Hyderabad",Chicken Manchurian,MUST TRY,20,259.0,7.6
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,0,Kebab,"Yousufguda, Hyderabad",Chicken Biryani Single,BESTSELLER,384,179.0,7.6
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,0,Kebab,"Yousufguda, Hyderabad",Chicken Lollypop,MUST TRY,226,189.0,7.6
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,0,Kebab,"Yousufguda, Hyderabad",Universal Special Kaju Chicken Fried Rice,BESTSELLER,90,199.0,7.6
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,0,Kebab,"Yousufguda, Hyderabad",Tandoori Chicken.,BESTSELLER,48,239.0,7.6
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,0,Kebab,"Yousufguda, Hyderabad",Chicken Fried Rice,MUST TRY,100,159.0,7.6
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,0,Kebab,"Yousufguda, Hyderabad",Boneless Chicken Handi,MUST TRY,8,399.0,7.6
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,0,Kebab,"Yousufguda, Hyderabad",Chicken Fried Piece Biryani,MUST TRY,61,299.0,7.6
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,0,Kebab,"Yousufguda, Hyderabad",Special Chicken Handi,BESTSELLER,84,339.0,7.6
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,0,Kebab,"Yousufguda, Hyderabad",Chilly Chicken,MUST TRY,22,259.0,7.6
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,0,Kebab,"Yousufguda, Hyderabad",Paneer Butter Masala,BESTSELLER,29,219.0,7.6
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,0,Kebab,"Yousufguda, Hyderabad",Veg Manchurian,MUST TRY,27,159.0,7.6
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,0,Kebab,"Yousufguda, Hyderabad",Veg Biryani,BESTSELLER,20,143.0,7.6
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,0,Kebab,"Yousufguda, Hyderabad",Haryali Tangdi,BESTSELLER,73,129.0,7.6
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,0,Kebab,"Yousufguda, Hyderabad",Tandoori Chicken.,BESTSELLER,48,239.0,7.6
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,0,Kebab,"Yousufguda, Hyderabad",Veg Biryani,BESTSELLER,20,143.0,7.6
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,0,Kebab,"Yousufguda, Hyderabad",Chicken Biryani Single,BESTSELLER,384,179.0,7.6
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,0,Kebab,"Yousufguda, Hyderabad",Chicken Fried Piece Biryani,BESTSELLER,61,299.0,7.6
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,0,Kebab,"Yousufguda, Hyderabad",Special Chicken Handi,BESTSELLER,84,339.0,7.6
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,0,Kebab,"Yousufguda, Hyderabad",Chicken Lollypop,BESTSELLER,226,189.0,7.6
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,0,Kebab,"Yousufguda, Hyderabad",Paneer Butter Masala,BESTSELLER,29,219.0,7.6
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,0,Kebab,"Yousufguda, Hyderabad",Chicken Soft Noodles,BESTSELLER,70,159.0,7.6
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,0,Kebab,"Yousufguda, Hyderabad",Universal Special Kaju Chicken Fried Rice,BESTSELLER,90,199.0,7.6
Universal Al Mataam Mandi Kebab & Biryani,3.9,3.7,288,0,Kebab,"Yousufguda, Hyderabad",Chicken Fried Rice,BESTSELLER,100,159.0,7.6
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",Ferrero Rocher Thick Shake,BESTSELLER,26,238.0,7.199999999999999
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",Oreo Nutella Thick Shake,MUST TRY,6,269.0,7.199999999999999
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",Triple Choco Chip Thick Shake,BESTSELLER,0,230.0,7.199999999999999
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",Choco Brownie Crumble Thick Shake,MUST TRY,50,241.0,7.199999999999999
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",Kitkat Thick Shake,MUST TRY,11,238.0,7.199999999999999
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",Strawberry Pink Penny Thick Shake,MUST TRY,6,230.0,7.199999999999999
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",Value Meal Fries Combo,BESTSELLER,5,249.0,7.199999999999999
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",Belgian Chocolate Milk Shake,BESTSELLER,0,219.0,7.199999999999999
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",Strawberry Slush,BESTSELLER,0,140.0,7.199999999999999
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",Blue Angel Slush,BESTSELLER,0,140.0,7.199999999999999
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",Happy Cravings Combo,BESTSELLER,0,349.0,7.199999999999999
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",Mojito Mint Slush,MUST TRY,0,140.0,7.199999999999999
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",Shape Your Shake,MUST TRY,0,234.0,7.199999999999999
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",Real Chikoo (Sapota) Fruit Milkshake,BESTSELLER,0,202.0,7.199999999999999
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",Mexican Vanilla Thick Shake,MUST TRY,0,226.0,7.199999999999999
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",1 Candy Delight + 1 Classic Thick Shakes,MUST TRY,0,460.0,7.199999999999999
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",Peanut Butter Indulgence Thick Shake,MUST TRY,0,237.0,7.199999999999999
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",1 Fruity Delight + 1 Classic Thick Shakes,MUST TRY,0,452.0,7.199999999999999
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",BFF Combo,BESTSELLER,0,199.0,7.199999999999999
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",Value Meal Burger Combo,BESTSELLER,0,249.0,7.199999999999999
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",Value Meal Fries Combo,BESTSELLER,5,249.0,7.199999999999999
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",Happy Cravings Combo,BESTSELLER,0,349.0,7.199999999999999
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",Triple Choco Chip Thick Shake,BESTSELLER,0,230.0,7.199999999999999
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",Ferrero Rocher Thick Shake,BESTSELLER,26,238.0,7.199999999999999
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",Shape Your Shake,BESTSELLER,0,234.0,7.199999999999999
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",Belgian Chocolate Milk Shake,BESTSELLER,0,219.0,7.199999999999999
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",Real Chikoo (Sapota) Fruit Milkshake,BESTSELLER,0,202.0,7.199999999999999
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",Strawberry Pink Penny Milk Shake,BESTSELLER,0,206.0,7.199999999999999
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",Mojito Mint Slush,BESTSELLER,0,140.0,7.199999999999999
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",Blue Angel Slush,BESTSELLER,0,140.0,7.199999999999999
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",Strawberry Slush,BESTSELLER,0,140.0,7.199999999999999
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",Tropical Freshner Slush,SEASONAL,0,140.0,7.199999999999999
The Thickshake Factory,3.4,3.8,38,0,Beverages,"Himayath Nagar, Hyderabad",Peach Ice Tea,BESTSELLER,0,175.0,7.199999999999999
